controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,grid_cap_strain,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h1,0,14.494001224637032,43.482003673911095,28.988002449274063,1,232,0.0,3.1447960999357747,10.919430902554772,0.020486145932228084,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,1,14.011961348354816,42.03588404506445,28.023922696709633,3,229,0.7842874217134553,3.4421156999160303,11.951790624708439,-0.46155373034998703,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,2,13.60590010508895,40.81770031526685,27.2118002101779,4,237,0.9986996912183178,3.0812848000932718,10.698905555879415,-0.8676149736158543,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,3,14.393257420510054,43.17977226153016,28.786514841020107,1,232,0.9972760036049202,3.1422487998497672,10.91058611058947,-0.08025765819474984,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,4,15.394811259582639,46.184433778747916,30.789622519165277,1,238,0.0,3.2181586000224343,11.174161805633453,0.9212961808778353,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,5,13.450717572122812,40.35215271636844,26.901435144245625,2,252,0.0,3.3033762001577998,11.470056250547916,-1.0227975065819912,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,6,14.969880100339651,44.90964030101895,29.939760200679302,3,276,0.9980862918466256,3.1582507999701193,10.966148611007359,0.49636502163484764,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,7,11.056708166375756,33.17012449912727,22.113416332751513,0,227,0.0,3.1891806000785436,11.073543750272721,-3.416806912329047,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,8,13.276702713221312,39.830108139663935,26.553405426442623,1,245,0.0,3.2248999999137595,11.197569444144998,-1.196812365483492,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,9,16.817159984260798,50.45147995278239,33.634319968521595,3,264,0.658221248923907,3.248226800147677,11.278565278290545,2.343644905555994,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,10,18.863482363522053,56.59044709056616,37.726964727044106,2,236,0.9960253973142259,3.092502300016349,10.737855208390101,4.389967284817249,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,11,14.684010101482272,44.052030304446816,29.368020202964544,4,210,0.5445862547113499,3.256258799956413,11.306454166515323,0.21049502277746868,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,12,14.570834993384778,43.712504980154335,29.141669986769557,2,248,0.0,3.3379500001465203,11.590104167175419,0.09731991467997503,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,13,14.357252033427358,43.07175610028207,28.714504066854715,1,227,0.0,3.1625044999818783,10.980918402714856,-0.1162630452774458,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,14,15.005024978891015,45.015074936673045,30.01004995778203,7,249,0.9963495270838596,3.167888799813227,10.99961388824037,0.5315099001862116,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,15,13.730145072564483,41.19043521769345,27.460290145128965,1,229,0.0,3.2285159999446478,11.210124999807805,-0.7433700061403208,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,16,15.160803811624646,45.48241143487394,30.321607623249292,2,233,0.0,3.296703999862075,11.446888888409982,0.6872887329198427,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,17,16.865780644118786,50.59734193235636,33.73156128823757,1,240,0.0,3.139888600053382,10.902390972407577,2.3922655654139824,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,18,9.823211325332522,29.469633975997567,19.646422650665045,3,240,0.4730959770393176,3.2186308000964345,11.17580138922373,-4.650303753372281,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,19,14.949804397299886,44.84941319189966,29.89960879459977,1,206,0.0,3.164330600062385,10.987259027994392,0.4762893185950823,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,20,11.147819951176643,33.44345985352993,22.295639902353287,3,245,1.0,3.293932700136793,11.43726631991942,-3.32569512752816,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,21,17.040537977591157,51.12161393277347,34.081075955182314,3,242,0.0,3.0553115000220714,10.608720486187748,2.5670228988863535,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,22,11.407548638060689,34.22264591418207,22.815097276121378,5,244,0.7830954184023884,3.154930399978184,10.954619444368696,-3.0659664406441145,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,23,13.634150583297014,40.90245174989104,27.26830116659403,5,246,0.27933997118768095,3.26453710005444,11.335198264077917,-0.8393644954077892,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,24,14.64457300119102,43.93371900357306,29.28914600238204,5,241,0.7056527757961402,3.1548272000363795,10.954261111237429,0.17105792248621654,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,25,20.17151826247573,60.51455478742719,40.34303652495146,3,248,0.997858249148476,3.1712694999441737,11.011352430361715,5.6980031837709255,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,26,14.989440070465207,44.96832021139562,29.978880140930414,3,216,0.7760666651779532,3.252549100041506,11.293573264033007,0.5159249917604036,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,27,9.597307484596968,28.791922453790903,19.194614969193935,1,264,0.0,3.336864499884541,11.586335069043546,-4.876207594107836,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,28,16.75181620940566,50.25544862821698,33.50363241881132,3,257,0.9992132100429153,3.418388199977926,11.869403472145576,2.278301130700857,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h1,29,15.283040564507246,45.84912169352174,30.566081129014492,4,243,0.9992333405417053,2.9573255000723293,10.268491319695588,0.8095254858024425,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,0,14.494001224637032,43.482003673911095,28.988002449274063,3,230,0.9956920856304501,5.792992700153263,20.114557986643277,0.020486145932228084,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,1,14.011961348354816,42.03588404506445,28.023922696709633,2,230,0.7843385961882147,3.4844215999619337,12.098686110978937,-0.46155373034998703,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,2,13.60590010508895,40.81770031526685,27.2118002101779,1,240,0.0,4.247640599991428,14.748752083303568,-0.8676149736158543,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,3,14.393257420510054,43.17977226153016,28.786514841020107,4,229,0.5120012601390305,5.493270000020857,19.073854166739086,-0.08025765819474984,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,4,15.394811259582639,46.184433778747916,30.789622519165277,2,237,0.9992575843884703,5.058023899953696,17.562582985950332,0.9212961808778353,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,5,13.450717572122812,40.35215271636844,26.901435144245625,5,249,0.9982754602058562,6.153857300174423,21.36756007005008,-1.0227975065819912,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,6,14.969880100339651,44.90964030101895,29.939760200679302,4,275,0.9986466593455886,5.8347022999223555,20.259382985841512,0.49636502163484764,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,7,11.056708166375756,33.17012449912727,22.113416332751513,4,223,0.9997073358572152,5.678937100019539,19.718531597290067,-3.416806912329047,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,8,13.276702713221312,39.830108139663935,26.553405426442623,2,244,0.0,4.90520810012822,17.031972569889653,-1.196812365483492,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,9,16.817159984260798,50.45147995278239,33.634319968521595,2,265,0.658221248923907,5.8161772001039935,20.19505972258331,2.343644905555994,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,10,18.863482363522053,56.59044709056616,37.726964727044106,2,236,0.999475608325069,4.652718999946956,16.155274305371375,4.389967284817249,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,11,14.684010101482272,44.052030304446816,29.368020202964544,4,210,0.6059126251878888,5.202372800122248,18.06379444486892,0.21049502277746868,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,12,14.570834993384778,43.712504980154335,29.141669986769557,4,246,0.9983630779027938,5.817073100071866,20.198170486360645,0.09731991467997503,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,13,14.357252033427358,43.07175610028207,28.714504066854715,1,227,0.9971125289318451,5.5886580998922,19.405062846847915,-0.1162630452774458,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,14,15.005024978891015,45.015074936673045,30.01004995778203,6,250,0.6953741991359254,4.936972400028026,17.14226527787509,0.5315099001862116,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,15,13.730145072564483,41.19043521769345,27.460290145128965,2,228,0.9970983176356866,5.5878745000227354,19.402342013967832,-0.7433700061403208,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,16,15.160803811624646,45.48241143487394,30.321607623249292,2,233,0.0,6.2161098000069614,21.583714583357505,0.6872887329198427,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,17,16.865780644118786,50.59734193235636,33.73156128823757,2,239,0.9978074830560558,4.52485810010694,15.71131284759354,2.3922655654139824,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,18,9.823211325332522,29.469633975997567,19.646422650665045,6,237,0.6306248090656197,4.889131599848042,16.97615138836126,-4.650303753372281,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,19,14.949804397299886,44.84941319189966,29.89960879459977,1,206,0.0,4.727366300081485,16.414466319727378,0.4762893185950823,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,20,11.147819951176643,33.44345985352993,22.295639902353287,3,245,0.9990005547237913,5.5928659998608055,19.419673610627797,-3.32569512752816,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,21,17.040537977591157,51.12161393277347,34.081075955182314,2,243,0.0,6.136491700002807,21.307262847231968,2.5670228988863535,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,22,11.407548638060689,34.22264591418207,22.815097276121378,3,246,0.0,5.606335000164108,19.466440972792043,-3.0659664406441145,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,23,13.634150583297014,40.90245174989104,27.26830116659403,7,243,0.626914928090401,6.712777599997935,23.308255555548385,-0.8393644954077892,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,24,14.64457300119102,43.93371900357306,29.28914600238204,7,239,0.8031152812232474,5.061832699895604,17.575807985748625,0.17105792248621654,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,25,20.17151826247573,60.51455478742719,40.34303652495146,5,246,0.9969584599021689,5.648399899917422,19.61249965249105,5.6980031837709255,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,26,14.989440070465207,44.96832021139562,29.978880140930414,3,216,0.9990820282460549,4.637022300157696,16.100771875547554,0.5159249917604036,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,27,9.597307484596968,28.791922453790903,19.194614969193935,2,263,0.9997285936499445,6.044339799918816,20.987290971940336,-4.876207594107836,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,28,16.75181620940566,50.25544862821698,33.50363241881132,3,257,0.9958253380935879,4.545953900116729,15.784562153183085,2.278301130700857,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h3,29,15.33929056674242,46.01787170022726,30.67858113348484,2,245,0.9971727796499704,4.921828300197376,17.089681597907557,0.8657754880376167,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h6,0,14.494001224637032,43.482003673911095,28.988002449274063,3,230,0.9979238637908264,7.3525518998503685,25.52969409670267,0.020486145932228084,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h6,1,14.011961348354816,42.03588404506445,28.023922696709633,2,230,0.7843385961882147,4.3201471999054775,15.000511110782908,-0.46155373034998703,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
milp_h6,2,13.60590010508895,40.81770031526685,27.2118002101779,1,240,0.0,5.038054699980421,17.49324548604313,-0.8676149736158543,3,0.25,dynamic_1_5_p3_h1_3_6_12_s0_25,dynamic:1.5,False,False,highs
