controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,grid_cap_strain,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h1,0,51.73074755072594,80.71875,28.988002449274063,1,232,0.0,3.306155199985369,11.479705555504754,0.22152770813554667,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,1,52.41357730329037,80.4375,28.023922696709633,3,229,0.7842874217134553,3.07063019979978,10.661910415971457,0.9043574606999769,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,2,53.5069497898221,80.71875,27.2118002101779,4,237,0.9986996912183178,3.1874516001116717,11.067540278165527,1.9977299472317114,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,3,51.65098515897989,80.4375,28.786514841020107,1,232,0.9972760036049202,3.0978927999240113,10.756572221958372,0.14176531638950252,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,4,49.92912748083472,80.71875,30.789622519165277,1,238,0.0,3.3343770000792574,11.577697916941865,-1.5800923617556677,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,5,52.973564855754375,79.875,26.901435144245625,2,252,0.0,3.1677393001154996,10.999094792067707,1.4643450131639852,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,6,50.4977397993207,80.4375,29.939760200679302,3,276,0.9980862918466256,3.1218011998716975,10.839587499554504,-1.0114800432696924,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,7,58.04283366724849,80.15625,22.113416332751513,0,227,0.0,3.1160406999842962,10.819585763834361,6.533613824658097,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,8,53.88409457355738,80.4375,26.553405426442623,1,245,0.0,3.194334600106231,11.09143958370219,2.3748747309669866,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
milp_h1,9,46.803180031478405,80.4375,33.634319968521595,3,264,0.658221248923907,3.127101000121911,10.857989583756636,-4.706039811111985,3,0.25,0_75_p3_h1_3_6_12_s0_25,0.75,False,False,highs
