controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h1,0,34.64599983870984,150.1326659677426,115.48666612903277,7,226,0.997209218164327,4.190383699889935,14.549943402395607,0.7599738743007265,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,1,33.52539753437041,145.2767226489385,111.75132511456808,8,224,0.9266320062023139,2.6641515999217518,9.250526388617194,-0.3606284300387017,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,2,32.58897565141319,141.2188944894572,108.629918838044,7,234,0.9972467616108048,3.134935799986124,10.885193749951819,-1.2970503129959212,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,3,34.47459020972252,149.38989090879758,114.91530069907506,10,223,0.998290009169988,3.9377780001668725,13.672840278357196,0.5885642453134068,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,4,36.87380192160607,159.78647499362629,122.91267307202021,7,232,0.9971516417460076,3.404375199927017,11.820747221968809,2.987775957196959,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,5,32.22063907489182,139.62276932453116,107.40213024963934,11,243,0.9979893815875872,6.805248599965125,23.629335416545572,-1.6653868895172934,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,6,35.674559337198716,154.58975712786116,118.91519779066245,9,270,0.9982641915483644,8.216832100180909,28.530667014517046,1.7885333727896011,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,7,26.53609959930182,114.98976493030787,88.45366533100605,8,219,0.6965307305871591,4.740166199917439,16.458910416379997,-7.349926365107294,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,8,31.71999451339245,137.45330955803394,105.73331504464149,7,239,0.9370744070515914,4.046127399982652,14.049053472161985,-2.1660314510166643,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
milp_h1,9,40.324120960533605,174.73785749564567,134.41373653511206,10,257,0.9415270558675743,7.798231900495011,27.07719409894101,6.438094996124491,3,dynamic_1_3_p3_6_12_h1_3_6_12,dynamic:1.3,True,False,highs
