controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h1,8,427.00581656098365,637.05,210.0441834390163,20,223,0.9302922680209248,4.030779499968048,13.995762152666835,12.393800719181684,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,9,373.526633610328,642.05,268.52336638967193,19,245,0.8914596507222807,3.9696815001079813,13.78361631981938,-41.08538223147394,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,0,410.7630617221196,640.8999999999999,230.13693827788032,16,217,0.842048756675931,6.574026899965247,22.826482291545997,-3.8489541196823893,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,1,417.569115102291,640.7499999999999,223.18088489770886,17,214,0.8827874207863523,6.7584740000311285,23.466923611219197,2.9570992604890307,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,2,424.9470810691515,641.05,216.1029189308484,17,221,0.8895295636692636,7.625544400332728,26.47758472337753,10.33506522734956,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,3,410.9181785960992,639.9499999999999,229.03182140390075,17,213,0.8300143906705107,6.634557800221955,23.036659028548456,-3.6938372457027526,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,4,398.1941198348999,643.8,245.60588016510007,12,225,0.9367170483354528,5.182725399819901,17.995574304930212,-16.417896006902083,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,5,422.4516028165816,636.8999999999999,214.44839718341825,16,235,0.6686250710487971,6.815887300064787,23.66627534744718,7.83958697477965,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,6,397.2753584384917,632.9999999999999,235.72464156150815,13,263,0.9955755535741222,6.236984900198877,21.65619757013499,-17.336657403310255,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,7,463.4691906670729,639.9499999999999,176.48080933292704,12,212,0.9991826181169818,5.699993300397182,19.791643404156883,48.85717482527093,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,8,426.5862979034582,636.3999999999999,209.81370209654168,18,225,0.9499832815229202,5.900824599957559,20.488974305408192,11.974282061656254,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,9,373.5266336103279,642.0499999999998,268.52336638967193,16,248,0.802092992679165,9.144740900024772,31.752572569530457,-41.08538223147406,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,0,410.7630617221196,640.8999999999999,230.13693827788032,16,217,0.842048756675931,9.435139299632283,32.76090034594543,-3.8489541196823893,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,1,417.569115102291,640.7499999999999,223.18088489770886,17,213,0.9104753742829009,10.012042800401105,34.76403750139272,2.9570992604890307,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,2,424.9470810691515,641.05,216.1029189308484,16,223,0.7436897402799497,7.15187670008163,24.83290520861677,10.33506522734956,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,3,410.9181785960992,639.9499999999999,229.03182140390075,17,213,0.8300143906705107,7.476105299865594,25.958698957866645,-3.6938372457027526,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,4,398.1941198348999,643.8,245.60588016510005,12,225,0.9986352988405671,7.2436698001401965,25.151631250486794,-16.417896006902083,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,5,422.4516028165816,636.8999999999999,214.44839718341825,14,237,0.5864190205204608,8.818600100232288,30.620139236917666,7.83958697477965,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,6,397.2753584384917,632.9999999999999,235.72464156150815,13,263,0.9955755535741222,8.315553699823795,28.873450346610397,-17.336657403310255,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,7,461.34065733353293,636.6999999999999,175.359342666467,13,211,0.9988119022574229,7.716251800215105,26.792540972969114,46.72864149173097,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,8,426.5862979034582,636.3999999999999,209.81370209654168,18,225,0.9499832815229202,8.234912200365216,28.593445140156998,11.974282061656254,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,9,373.5266336103279,642.0499999999998,268.52336638967193,16,248,0.802092992679165,11.627628199843457,40.37370902723423,-41.08538223147406,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,0,410.3896583894888,640.2499999999999,229.8603416105111,17,213,0.8802907016731382,11.2128407000273,38.93347465287257,-4.22235745231319,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,1,417.569115102291,640.7499999999999,223.18088489770886,21,208,0.8599947939874263,14.257304799713893,49.50453055456213,2.9570992604890307,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,2,424.9470810691515,641.05,216.1029189308484,17,222,0.8075622019932827,12.178877800237387,42.28777013971315,10.33506522734956,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,3,410.9181785960992,639.9499999999999,229.03182140390075,16,214,0.9985098840932048,10.770849400316365,37.39878263998738,-3.6938372457027526,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
