controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h1,0,206.71877029616036,320.6498540282249,113.93108373206455,9,224,0.9966674304666521,4.293244900065474,14.907100347449564,-4.0587399235424755,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,1,212.0399610766164,323.5498497366905,111.50988866007407,9,223,0.7795695473590564,4.1993144999141805,14.580953124702015,1.2624508569135742,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,2,215.21049645549456,322.92485027313234,107.71435381763777,6,235,0.9983711705837773,4.261012699920684,14.795182985835709,4.432986235791731,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,3,208.65656716426213,323.0748492002487,114.41828203598658,8,225,0.9988173624404765,4.941086300008465,17.15654965280717,-2.120943055440705,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,4,202.07353379142603,324.4998508095741,122.4263170181481,7,232,0.9985805703405464,4.1728380995919,14.48902117913854,-8.703976428276803,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,5,214.36998567717472,321.4498508095741,107.07986513239939,9,245,0.9986918062025767,4.090078399458434,14.201661109230676,3.592475457471892,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,6,202.33188841740292,320.3748492002487,118.04296078284581,9,270,0.7968468199094542,4.198541700083297,14.578269791955892,-8.445621802299911,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,7,234.61974661041734,322.7248513460159,88.10510473559857,8,219,0.9970233026422637,4.319699700223282,14.99895729244195,23.842236390714504,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,8,216.42062081098553,321.1748492002487,104.75422838926315,7,239,0.8042142756700751,4.475309499830473,15.539269096633587,5.643110591282692,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h1,9,189.81166098392643,323.8498497366905,134.03818875276406,9,259,0.7258890959602696,5.1349787001963705,17.82978715345962,-20.965849235776403,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,0,207.20921468970135,321.4874019503593,114.27818726065793,9,224,0.9971283602117206,6.906838099472225,23.982076734278557,-3.5682955300014783,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,1,211.84019040243464,323.2248502731323,111.38465987069763,6,226,0.8829650126620496,6.4859533997951075,22.520671527066344,1.0626801827318104,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,2,216.27518439172428,324.56239944696426,108.28721505524,8,233,0.9984126461907288,5.421695400204044,18.825331250708487,5.497674172021448,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,3,207.81157721676985,321.7748513460159,113.96327412924606,9,224,0.9983456023200592,9.939280999766197,34.5113923602993,-2.965933002932985,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,4,202.8054585844278,325.79984866380687,122.99439007937907,9,231,0.9947114342050736,11.055847500218078,38.38835937575722,-7.972051635275022,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,5,214.56882034738857,321.7748502731323,107.20602992574372,7,247,0.9682909955940991,13.38784839969594,46.48558472116646,3.7913101276857333,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,6,202.54635887437976,320.72479978799817,118.1784409136184,9,270,0.9985416208245869,11.380501799052581,39.51563124671035,-8.23115134532307,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,7,234.37812467898843,322.3998518824577,88.02172720346928,7,220,0.9976654642346119,8.79955670016352,30.554016320012224,23.600614459285595,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,8,215.98847970528442,320.64985033273695,104.66137062745253,12,234,0.9607106367638578,9.580667099857237,33.26620520783763,5.210969485581586,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h3,9,189.998696009318,324.1748492002487,134.17615319093068,10,258,0.9262035644310641,11.906094700214453,41.340606597966854,-20.778814210384837,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,0,208.1912134826183,322.9749999403953,114.78378645777701,10,223,0.9978187500920603,17.121589599759318,59.44996388805319,-2.586296737084524,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,1,212.37833969593044,324.12494981288904,111.7466101169586,6,226,0.8231862900903624,8.334806000289973,28.94029861211796,1.6008294762276023,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,2,216.43590538036028,324.85010007619854,108.41419469583828,7,234,0.9984375426430643,6.543062599550467,22.718967359550234,5.658395160657449,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,3,208.72836547096568,323.1998995065689,114.4715340356032,7,226,0.998228459203637,7.313402600178961,25.39375902839917,-2.049144748737149,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,4,202.94615955650804,326.0499496340751,123.10379007756708,5,234,0.9989756177947688,8.159443199809175,28.331399999337414,-7.831350663194797,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,5,214.63936429818472,321.8999002218246,107.26053592363992,9,245,0.9984597516172387,6.757366500387434,23.463078126345255,3.8618540784818833,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,6,202.54640889921345,320.7248498558998,118.17844095668633,11,268,0.9978670514969769,6.121436099929269,21.254986458087743,-8.231101320489387,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,7,235.42044853270053,323.82489986419677,88.40445133149623,11,216,0.7145387364677915,6.839941400336102,23.7497965289448,24.6429383129977,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,8,216.49020087122915,321.2998492598533,104.80964838862418,10,236,0.674376128930891,7.8420103003736585,27.229202431852983,5.712690651526316,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h6,9,189.998696009318,324.1748492002487,134.17615319093068,9,258,0.7801863104901497,10.771116699674167,37.39971076275752,-20.778814210384837,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,0,208.19882714450358,322.9749999403953,114.77617279589175,10,223,0.9966958551482515,12.02813930035336,41.764372570671384,-2.578683075199251,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,1,212.37833969593044,324.12494981288904,111.7466101169586,6,226,0.8256903283853899,13.639947100251447,47.360927431428635,1.6008294762276023,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,2,216.2222284839789,324.5250997185707,108.30287123459178,6,235,0.9967326466065223,8.743779699434526,30.360346178592106,5.4447182642760765,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,3,208.72836547096568,323.1998995065689,114.4715340356032,9,224,0.998486430979248,7.560338600014802,26.251175694495842,-2.049144748737149,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,4,203.01650992333884,326.17499999999995,123.1584900766611,6,233,0.9996320440905156,5.234444500587415,18.175154515928526,-7.761000296363989,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,5,214.63936429818472,321.8999002218246,107.26053592363992,12,242,0.9065887089965868,5.96398010046687,20.708264237732187,3.8618540784818833,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,6,202.35418879117168,320.3998005032539,118.04561171208222,8,271,0.9985140876128197,6.086639300105162,21.134164236476256,-8.423321428531153,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,7,235.25305046410801,323.62495017051697,88.37189970640897,10,217,0.8658555587327035,5.883869600424077,20.43010277925027,24.47554024440518,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,8,216.72665142482913,321.67484985589977,104.94819843107062,10,236,0.8195544516643658,7.935649299295619,27.554337844776455,5.9491412051262955,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
milp_h12,9,189.83376961254277,323.8498497366905,134.01608012414772,9,258,0.7802145272870259,6.867827999871224,23.846624999552862,-20.943740607160066,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
equal_share,0,129.67620431526865,202.10038467833814,72.42418036306951,8,225,0.9945230821795376,0.001751800300553441,0.006082639932477226,-81.10130590443418,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
equal_share,1,111.32410628372946,169.75750936865808,58.43340308492862,2,230,0.6406227845783328,0.0017155999667011201,0.005956944328823334,-99.45340393597337,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
equal_share,2,118.67999274980178,178.76106043457986,60.08106768477808,3,238,0.9982376239275677,0.0017057996010407805,0.005922915281391599,-92.09751746990105,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
equal_share,3,165.80994758905155,260.84256701444417,95.03261942539264,7,226,0.9978373259501343,0.001668999728281051,0.0057951379454203155,-44.96756263065129,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
equal_share,4,97.7023165969162,155.5331143144217,57.83079771750551,2,237,0.9966434284727544,0.0016872005653567612,0.005858335296377643,-113.07519362278663,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
equal_share,5,145.84772528183638,220.67447085979398,74.82674557795761,6,248,0.9980665270160616,0.001708699855953455,0.005932985610949497,-64.92978493786646,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
equal_share,6,147.09179661470387,234.11087483801634,87.01907822331246,6,273,0.9969955671913019,0.001787799468729645,0.006207637044200156,-63.685713604998966,3,0_75_p3_6_12_h1_3_6_12,0.75,True,True,highs
