controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h1,0,58.80996534623078,172.74104907829533,113.93108373206455,9,224,0.9966674304666521,4.377737700182479,15.200478125633607,-0.48913334385914453,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,1,57.61509811560137,169.12498677567544,111.50988866007407,9,223,0.7795695473590564,3.8480127996881492,13.36115555447274,-1.6840005744885573,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,2,55.571330753310804,163.28568457094858,107.71435381763777,6,235,0.9983711705837773,3.8554492996190675,13.386976734788428,-3.7277679367791237,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,3,59.00631504276399,173.42459707875057,114.41828203598658,8,225,0.9988173624404765,4.175468900008127,14.498155902805998,-0.2927836473259404,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,4,63.059196823244804,185.4855138413929,122.4263170181481,7,232,0.9985805703405464,3.8982635006541386,13.535637155049093,3.7600981331548766,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,5,55.379434459049634,162.45929959144902,107.07986513239939,9,245,0.9986918062025767,3.9308063003700227,13.648632987395912,-3.9196642310402936,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,6,60.850376175502376,178.8933369583482,118.04296078284581,9,270,0.7968468199094542,3.9012098011444323,13.545867365084835,1.5512774854124487,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,7,45.7134628749523,133.81856761055087,88.10510473559857,8,219,0.9970233026422637,4.032924799830653,14.0032111105231,-13.585635815137628,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,8,54.24746465661164,159.0016930458748,104.75422838926315,7,239,0.8042142756700751,3.787505499960389,13.151060763751351,-5.051634033478287,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,9,68.94342473109896,202.98161348386301,134.03818875276406,9,259,0.7258890959602696,3.8802521993638948,13.473097914457968,9.64432604100903,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,10,76.84057853446956,226.29374823443248,149.45316969996293,9,229,0.8638596251223897,3.8763523006928153,13.459556599627831,17.54147984437963,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,11,59.3759631562434,174.22655442100472,114.85059126476132,8,207,0.998632730522574,4.109158099803608,14.267910068762527,0.07686446615347364,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,12,59.33880910094858,174.7890115860331,115.45020248508452,7,243,0.997985801950094,3.85833989927778,13.397013539158959,0.03971041085865323,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,13,58.9885868826468,173.25463702994736,114.26605014730056,7,221,0.9969233610040176,3.9723161010770127,13.792764239850738,-0.31051180744312745,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,14,61.46996406444319,180.70836113809355,119.23839707365036,12,244,0.9246322476637214,4.143040599941742,14.385557638686603,2.170865374353262,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,15,56.15334606480795,165.6532731428762,109.49992707806825,6,224,0.997693578897724,4.025055000791326,13.975885419414327,-3.145752625281979,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,16,62.12264293672608,182.72552941781248,120.6028864810864,7,228,0.9973861224501605,4.0498072997434065,14.061830901886829,2.8235442466361533,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,17,68.21951744661271,200.96743762248613,132.74792017587342,7,234,0.9988404486839312,3.937987399753183,13.673567360254108,8.920418756522785,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,18,40.11496748126342,118.00829810000255,77.89333061873913,8,235,0.7669653578677006,4.078487900085747,14.161416319742179,-19.184131208826507,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,19,60.80766270079482,178.62358119108546,117.81591849029064,7,200,0.9952246366467055,3.872647299838718,13.446692013328882,1.5085640107048945,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,20,45.390391204515936,133.0729138583341,87.68252265381815,8,240,0.9987069177820255,4.0411534999730065,14.031782986017383,-13.908707485573991,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,21,70.19037244315348,206.4536742656966,136.26330182254313,7,238,0.99843217513287,3.8334594001062214,13.310622917035491,10.891273753063551,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,22,47.38958329429883,138.55492780324636,91.16534450894753,14,235,0.805686793928608,3.921751700108871,13.617193403155802,-11.909515395791097,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,23,56.339544164854445,165.30264083715096,108.96309667229652,9,241,0.8359233813936192,3.867279000231065,13.428052084135642,-2.9595545252354825,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,24,59.689113878827726,175.38187155958,115.69275768075227,12,234,0.9132923403274047,3.9140217007952742,13.590353127761368,0.3900151887377987,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,25,82.63864044394379,243.3281734967856,160.68953305284182,6,245,0.9965903122330529,4.63745480007492,16.10227361137125,23.339541753853858,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,26,61.31417268027582,180.3759867833944,119.06181410311859,5,214,0.9994728645041572,5.70130150008481,19.796185764183367,2.01507399018589,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,27,39.27043392413785,115.44782974993717,76.17739582579932,9,256,0.9987100004084294,6.161265600414481,21.393283334772505,-20.02866476595208,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,28,68.59229391786755,201.7239653614094,133.13167144354185,7,253,0.9978816482621602,5.880748299648985,20.419264929336755,9.293195227777623,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h1,29,62.838515415479264,184.8006539609924,121.96213854551314,6,241,0.0,5.838656599342357,20.273113192160963,3.539416725389337,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,0,59.02305967219202,173.42126713371283,114.39820746152081,9,224,0.9966581834038105,8.330742500140332,28.926189236598375,-0.27603901789790797,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,1,57.678340843536304,169.3147149594802,111.6363741159439,6,226,0.881176477339384,8.916006200597622,30.958354863186187,-1.620757846553623,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,2,55.8387394109166,164.1259544661566,108.28721505524,9,232,0.880207950475335,7.077766599832103,24.575578471639247,-3.460359279173325,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,3,58.77881108939371,172.74208521863977,113.96327412924606,9,224,0.9990898519002801,7.281325000105426,25.282378472588285,-0.5202876006962143,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,4,63.3432333538603,186.33762343323937,122.99439007937907,9,230,0.996916037900582,5.840327299549244,20.278914234545987,4.044134663770372,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,5,55.44251685572179,162.6485467814655,107.20602992574372,7,247,0.9682909955940991,7.090434499783441,24.61956423535917,-3.8565818343681357,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,6,60.90454043087328,179.08298134449169,118.1784409136184,9,270,0.9985416208245869,7.6033049999387,26.40036458312049,1.6054417407833554,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,7,45.67177410888766,133.69350131235694,88.02172720346928,7,220,0.9976654642346119,6.637026699667331,23.045231596067122,-13.627324581202267,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,8,54.20500378221628,158.9020203563034,104.69701657408713,10,236,0.9983476799088206,6.93919869948877,24.094439928780453,-5.094094907873647,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,9,69.01240695018228,203.18856014111296,134.17615319093068,10,258,0.9262035644310641,10.03841690038098,34.85561423743396,9.713308260092354,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,10,77.10076841297516,227.1212274791436,150.02045906616846,13,225,0.5508484791732206,14.440592599625234,50.140946526476505,17.80166972288523,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,11,59.487488549590964,174.5611857892649,115.07369723967393,9,206,0.9979188639153578,12.315527600294445,42.76224861213349,0.18838985950103648,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,12,59.296718211814394,174.698546531871,115.4018283200566,8,242,0.7509324063518168,12.443936300638597,43.20811215499513,-0.0023804782755334486,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,13,59.05547827358356,173.45531120275766,114.3998329291741,8,220,0.7495755532655637,14.703542900562752,51.053968404731776,-0.24362041650636712,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,14,61.64236544950015,181.22556529326445,119.5831998437643,11,245,0.9453543717242703,10.981707500468474,38.13092882107109,2.34326675941022,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,15,56.30317081603606,166.1027473965605,109.79957658052443,11,219,0.8568161443645091,12.327950000879355,42.80538194749776,-2.9959278740538693,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,16,62.05278538514261,182.51595676306212,120.46317137791951,10,226,0.8488203479793164,14.986187400121707,52.03537291708926,2.7536866950526857,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,17,68.21948579921539,200.96740623585197,132.74792043663658,9,232,0.9985834359324169,10.577514299890026,36.72748020795148,8.920387109125464,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,18,40.11929468989506,118.02993439076795,77.91063970087289,8,236,0.8415078303988807,7.223600700846873,25.08194687794053,-19.17980400019487,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,19,60.877997156872595,178.83464078306181,117.95664362618922,7,200,0.9985977255323746,6.446383599715773,22.38327638790199,1.5788984667826682,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,20,45.65254661160495,133.85938007960107,88.20683346799612,9,239,0.8881519035747351,5.586202400038019,19.396536111243122,-13.64655207848498,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,21,70.19037244315348,206.4536742656966,136.26330182254313,5,240,0.9980077701538494,3.7171208001091145,12.906669444823315,10.891273753063551,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,22,47.41033559339819,138.61718470054444,91.20684910714625,11,238,0.9885632723183588,4.8160643997834995,16.722445832581595,-11.88876309669174,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,23,56.339544164854445,165.30264083715096,108.96309667229652,9,241,0.7531867628327673,4.966065100161359,17.243281597782495,-2.9595545252354825,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,24,59.881832256396436,175.97367745193304,116.0918451955366,11,235,0.8699757103105904,3.4390806998708285,11.941252430107044,0.5827335663065085,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,25,82.73072362786814,243.60442304855866,160.8736994206905,7,244,0.9974378933264136,5.200197200349066,18.056240278989815,23.431624937778217,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,26,61.37995257457217,180.5733264662834,119.19337389171122,7,212,0.0,4.485295499442145,15.573942706396338,2.080853884482245,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,27,39.4230796758454,115.90576700505981,76.48268732921441,9,257,0.9986423509664005,3.1571597002330236,10.962360070253554,-19.876019014244527,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,28,68.74603389200144,202.2301573833586,133.48412349135717,8,252,0.8219475780758198,4.465309700812213,15.504547572264629,9.446935201911508,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h3,29,62.838515415479264,184.8006539609924,121.96213854551314,9,238,0.9985836744433817,3.6692175997886807,12.740338888155142,3.539416725389337,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,0,59.19540917894125,173.97919563671826,114.78378645777701,10,223,0.9978187500920603,6.43625829933444,22.34811909491125,-0.10368951114867997,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,1,57.705952375299745,169.45256249225835,111.7466101169586,6,226,0.8816206355165409,5.115237099817023,17.76123992992022,-1.5931463147901823,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,2,55.85788821718886,164.27208291302713,108.41419469583828,6,235,0.9968463421072966,4.5266956997220404,15.71769340181264,-3.4412104729010693,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,3,59.01965505125871,173.4911890868619,114.4715340356032,7,226,0.999042904248258,4.945118500094395,17.170550347549984,-0.2794436388312178,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,4,63.311231201376884,186.29620134760376,122.98497014622687,11,228,0.8617249634326378,4.284289700270165,14.87600590371585,4.012132511286957,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,5,55.45616855557013,162.71670447921005,107.26053592363992,7,247,0.9984964369157551,5.950947800010908,20.66301319448232,-3.842930134519797,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,6,60.90456835916862,179.08300931585495,118.17844095668633,6,273,0.9971638858664607,4.609648999699857,16.005725693402283,1.605469669078694,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,7,45.85085335134727,134.2553046828435,88.40445133149623,10,217,0.7120413902201955,4.900468799460214,17.015516664792408,-13.448245338742659,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,8,54.26131968948478,159.07096807810896,104.80964838862418,11,235,0.9980239987469536,4.567740700149443,15.860210764407789,-5.037779000605148,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,9,69.01240695018225,203.18856014111293,134.17615319093068,9,258,0.7801863104901497,5.468888999719638,18.98919791569319,9.713308260092326,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,10,77.12432940047583,227.23874831638335,150.11441891590752,8,230,0.9487598494120469,5.223808500042651,18.138223958481426,17.825230710385902,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,11,59.49417748464309,174.58114297591888,115.08696549127579,9,206,0.998906749922942,4.2300922003923915,14.68782014025136,0.19507879455316157,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
milp_h6,12,59.41891525921346,175.07709121790649,115.65817595869302,6,244,0.9958416005962027,4.792757499788422,16.641519096487578,0.119816569123536,3,dynamic_1_5_p3_6_12_h1_3_6_12,dynamic:1.5,True,True,highs
