controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,grid_cap_strain,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h1,0,155.13662298520404,242.06875,86.93212701479594,3,230,0.0,4.209705900007975,14.617034375027693,0.6708648076571251,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,1,157.21305799335244,241.26875,84.05569200664759,4,228,0.6184679641441883,4.273746899954858,14.839398958176591,2.747299815805519,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,2,160.4919137035807,242.1125,81.6205862964193,3,238,0.0,4.300511000023107,14.932329861191343,6.02615552603379,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,3,152.009412646542,236.875,84.865587353458,7,226,0.9976840294037373,4.395411699893884,15.2618461801871,-2.456345531004928,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,4,149.78738244250417,242.15625,92.36886755749583,3,236,0.0,4.283960699860472,14.874863541182195,-4.678375735042749,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,5,158.89284214998284,239.58124999999998,80.68840785001714,3,251,0.0,4.285932799859438,14.88171111062305,4.427083972435923,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,6,151.35349939887723,241.09375,89.74025060112277,4,275,0.9989548296525734,4.383289499790408,15.219755207605582,-3.112258778669684,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,7,174.12850100174546,240.46875,66.34024899825454,3,224,0.0,4.390776299944264,15.245751041473138,19.662742824198546,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,8,161.441292636469,241.00625,79.564957363531,6,240,0.8754529087396117,4.4330631000048015,15.392580208350005,6.975534458922084,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,9,139.93917093550164,240.42499999999998,100.48582906449835,7,260,0.7787456815398304,7.248079099939787,25.16694131923537,-14.52658724204528,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,10,128.92439581851164,242.06875,113.14435418148835,8,230,0.9943556585315056,5.916827099994407,20.544538541647245,-25.541362359035276,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,11,153.86394772628944,241.85,87.98605227371057,6,208,0.8438801203242785,4.729203000038979,16.420843750135344,-0.601810451257478,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,12,154.0294900432229,241.04999999999998,87.02050995677709,7,243,0.9982466706720773,4.47791470005177,15.54831493073531,-0.436268134324024,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,13,155.9850242162744,242.11249999999998,86.12747578372557,6,222,0.997429637923139,4.440897399850655,15.41978263837033,1.519266038727494,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,14,152.07015904287496,242.06875,89.99859095712503,12,244,0.9069197416191995,4.535334299973329,15.747688541574057,-2.3955991346719543,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,15,158.9316295646131,241.3125,82.3808704353869,6,224,0.9956304331801934,4.274874800204998,14.843315278489577,4.465871387066187,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,16,151.08073963150383,241.98125,90.90051036849617,7,228,0.8231223625378743,4.333151299928431,15.04566423586261,-3.385018546043085,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,17,139.02570788015922,240.075,101.04929211984077,6,235,0.7795398652428169,4.258908599891583,14.787877082956888,-15.4400502973877,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,18,182.17067479752004,241.04999999999998,58.879325202479954,8,235,0.9292370344592026,4.381144299986772,15.212306597176292,27.70491661997312,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,19,150.63326320052147,240.25,89.61673679947853,8,199,0.9969178586875707,4.235300300235394,14.705903820261787,-3.8324949770254477,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,20,172.64699454195795,239.49374999999998,66.84675545804203,4,244,1.0,4.32064199996239,15.002229166536077,18.181236364411035,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,21,136.53802213445306,238.78125,102.24322786554694,9,236,0.9501225864679946,4.286501700087683,14.88368645863779,-17.92773604309386,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,22,173.55830683832366,241.98125,68.42294316167633,7,242,0.9983699083035678,4.509716000044136,15.658736111264362,19.092548660776743,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,23,158.66384650021791,240.46875,81.80490349978209,5,245,0.8207630959263224,5.9881538001063745,20.7922006948138,4.198088322670998,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,24,154.0958237397174,241.85,87.75417626028259,10,237,0.8884082360464486,7.294800899951952,25.329169791499833,-0.36993443782952795,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,25,121.08176525930563,242.06875,120.98698474069437,6,245,0.9983090426047647,7.576140199860674,26.30604236062734,-33.38399291824129,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,26,152.13708424394326,242.02499999999998,89.8879157560567,6,213,0.45076077689597716,7.394773499996518,25.67629687498791,-2.3286739336036533,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,27,183.99988967155417,241.4125,57.41261032844583,8,257,0.998615738200327,7.531367499890621,26.150581596842432,29.534131494007255,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,28,140.75115782717864,241.225,100.47384217282136,5,255,0.9981719217529981,7.518078000037349,26.104437500129684,-13.714600350368272,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h1,29,148.29915610055127,240.25,91.95084389944871,7,240,0.998823766251396,7.616963800028316,26.44779097232054,-6.166602076995645,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,0,155.13662298520404,242.06874999999997,86.93212701479592,4,229,0.9977413203111026,13.746930599882035,47.732397916257064,0.6708648076571251,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,1,157.21305799335238,241.26874999999995,84.05569200664758,3,229,0.8712358850919592,13.394501799892168,46.50868680518114,2.7472998158054622,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,2,160.49191370358068,242.11249999999995,81.62058629641929,3,238,0.0,12.657327099936083,43.94905243033362,6.026155526033762,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,3,154.89651914338265,241.22499999999994,86.32848085661728,5,228,0.732698666317493,14.595773500055657,50.67976909741547,0.43076096583573076,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,4,149.78738244250417,242.15624999999997,92.36886755749582,7,232,0.6013073650100934,11.69027679991268,40.5912388885857,-4.678375735042749,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,5,158.8928421499828,239.58124999999995,80.68840785001714,8,246,0.9179751766217423,12.291235399927245,42.67790069419183,4.427083972435895,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,6,151.3534993988772,241.09374999999997,89.74025060112277,4,275,0.9980650508423008,11.411227900011,39.622319097260416,-3.1122587786697125,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,7,174.09496050141752,240.425,66.33003949858248,3,224,0.9990595312565299,8.124811699948623,28.211151735932717,19.6292023238706,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,8,161.5419403865933,241.13749999999996,79.59555961340665,8,238,0.8684834371829417,11.447863199893618,39.749524999630616,7.0761822090463795,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,9,140.3824209285279,241.26874999999995,100.88632907147208,8,259,0.42021579838697115,13.968364300002577,48.5012649305645,-14.083337249019024,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,10,128.90247356866797,242.02499999999998,113.12252643133202,7,231,0.9988523000722053,10.995428900030674,38.17857256955095,-25.563284608878945,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,11,153.8639477262894,241.84999999999997,87.98605227371056,7,207,0.9985154180834698,10.952722800066113,38.030287500229555,-0.6018104512575064,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,12,154.6418290391564,242.02499999999995,87.38317096084356,5,245,0.9980262918826297,6.943728400103282,24.110168055914173,0.1760708616094746,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,13,155.98502421627438,242.11249999999995,86.12747578372557,5,223,0.6468153264264596,7.4495749999332475,25.86657986087933,1.5192660387274657,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,14,152.0983451262116,242.11249999999995,90.01415487378834,9,247,0.8585223744231811,7.233560599896009,25.11652986075003,-2.367413051335319,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,15,158.93162956461305,241.31249999999994,82.38087043538688,3,227,0.9967226941748512,8.351504499980365,28.998279513820712,4.46587138706613,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,16,150.60222361410655,241.22499999999997,90.62277638589342,10,225,0.7791937382675329,6.18011440007831,21.458730555827465,-3.8635345634403677,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,17,139.05166679720082,240.11874999999995,101.06708320279914,5,237,0.998895935484484,6.9899164001544705,24.27054305609191,-15.414091380346093,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,18,182.20577279813583,241.09374999999994,58.88797720186411,7,236,0.9030672337453538,6.284029199974611,21.81954583324518,27.74001462058891,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,19,150.6332632005214,240.24999999999994,89.61673679947852,4,203,0.9967712429776318,7.544586099917069,26.196479513600934,-3.8324949770255046,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,20,172.64699454195795,239.49374999999998,66.84675545804201,8,240,0.9977539205667282,6.64498990001448,23.0728815972725,18.181236364411035,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,21,136.486178967605,238.69374999999997,102.20757103239495,6,239,0.9990790127805743,7.0310390000086045,24.413329861140987,-17.979579209941903,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,22,173.7109581716358,242.15624999999994,68.44529182836412,7,242,0.9984830950426391,7.505893400171772,26.06212986170754,19.245199994088892,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,23,158.66384650021786,240.46874999999994,81.80490349978207,8,242,0.7325611035356718,8.14694350011996,28.287998264305415,4.198088322670941,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,24,154.2053387403488,242.02499999999995,87.81966125965117,5,241,0.4810279057557638,7.8905588001944125,27.397773611786153,-0.26041943719812366,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,25,121.10321500897405,242.11249999999995,121.00928499102591,6,245,0.9964332139517516,7.47019199989154,25.93816666629007,-33.36254316857287,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,26,152.16293291077017,242.06874999999997,89.90581708922981,6,213,0.8040092975341964,10.556045399804134,36.652935415986576,-2.3028252667767504,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,27,184.53886809249715,242.11249999999995,57.5736319075028,4,261,0.9963577508405411,12.790446099839755,44.41127117999915,30.073109914950237,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,28,140.77536616002516,241.26874999999995,100.49338383997478,4,256,0.9978761800383453,13.117452200021944,45.54670902785397,-13.69039201752176,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h3,29,148.37761209905145,240.38124999999997,92.00363790094852,6,241,0.9983492858172547,13.483053800053312,46.81615902796289,-6.08814607849547,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,0,155.13662298520404,242.06874999999997,86.93212701479592,4,229,0.9975643872977537,16.439306799788028,57.080926388152875,0.6708648076571251,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,1,157.21305799335238,241.26874999999995,84.05569200664758,3,229,0.8712358850919592,17.44262709999748,60.56467743054681,2.7472998158054622,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,2,160.49191370358068,242.11249999999995,81.62058629641929,3,238,0.0,14.521517099929042,50.42193437475362,6.026155526033762,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,3,154.89651914338265,241.22499999999994,86.32848085661728,5,228,0.732698666317493,17.958376700000372,62.355474652779066,0.43076096583573076,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,4,149.78738244250417,242.15624999999997,92.36886755749582,7,232,0.6013073650100934,15.11046549997991,52.46689409715246,-4.678375735042749,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,5,158.33385913545885,238.69374999999997,80.35989086454111,9,245,0.9903188103964143,8.815562900097575,30.60959340311658,3.8681009579119348,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,6,151.3534993988772,241.09374999999997,89.74025060112277,4,275,0.9980650508423008,8.5633241001633,29.733764236678123,-3.1122587786697125,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,7,174.09496050141752,240.425,66.33003949858248,3,224,0.9990595312565299,5.926136700130883,20.57686354212112,19.6292023238706,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,8,161.5419403865933,241.13749999999996,79.59555961340665,8,238,0.8684834371829417,8.407772799939266,29.193655555344677,7.0761822090463795,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,9,140.3824209285279,241.26874999999995,100.88632907147208,8,260,0.42021579838697115,9.84357980004279,34.179096527926355,-14.083337249019024,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,10,128.90247356866797,242.02499999999998,113.12252643133202,7,231,0.9988523000722053,8.596579400036717,29.84923402790527,-25.563284608878945,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
milp_h6,11,153.8639477262894,241.84999999999997,87.98605227371056,7,207,0.998420157710677,9.486311899978318,32.938582986035826,-0.6018104512575064,3,0.75,0_75_p3_h1_3_6_12_s0_75,0.75,False,False,highs
